Identifier,Grade,Grade_Ground_Truth,Centering,Centering_Ground_Truth,Surface,Surface_Ground_Truth,Corners,Corners_Ground_Truth,Edges,Edges_Ground_Truth
3779755091,9.0,4.5,9.0,9.5,8.0,4.0,9.0,4.5,9.0,4.5
3779755092,9.0,4.0,9.0,9.0,8.5,3.0,9.0,4.0,9.0,5.0
3779755093,9.0,5.0,9.0,9.0,8.5,5.5,9.0,5.0,9.0,5.0
3779755096,9.0,7.0,9.0,9.5,8.5,8.5,9.0,7.0,9.0,7.0
3779755102,9.0,5.0,9.0,9.5,9.0,5.0,9.0,4.5,9.0,5.0
3779755103,9.0,5.0,9.0,9.0,8.5,4.5,9.0,5.5,9.0,5.0
3779755104,9.0,6.0,9.0,9.0,8.5,7.5,9.0,6.0,9.0,5.5
3779755105,9.0,5.0,9.0,9.0,8.5,4.5,9.0,5.0,9.0,5.5
3779755119,9.0,5.0,9.0,9.0,8.5,4.5,9.0,5.0,9.0,5.0
3779755133,9.0,5.5,9.0,9.0,8.5,7.0,9.0,5.5,9.0,5.5
3779756003,9.0,5.0,9.0,9.5,8.0,4.0,9.0,7.5,9.0,7.0
3779756005,9.0,5.5,9.0,8.5,8.0,4.5,9.0,6.5,9.0,6.5
3779756007,9.0,4.0,9.5,9.5,7.5,3.0,9.0,5.0,9.0,5.0
3780177001,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.5,9.0,9.5
3780177004,9.0,9.5,9.0,9.5,8.0,9.0,9.0,9.5,8.5,9.5
3780177005,8.5,9.0,9.0,9.0,7.0,9.0,9.0,9.5,8.5,9.5
3780177007,9.0,9.5,9.0,9.5,8.5,9.5,9.0,9.5,9.0,10.0
3780177009,9.0,9.5,9.0,9.5,8.0,10.0,9.0,9.5,9.0,10.0
3780177016,8.0,8.5,9.0,9.0,7.0,8.0,8.0,9.0,8.5,8.5
3780177017,8.0,9.0,9.0,9.5,7.0,9.0,8.0,9.0,9.0,9.5
3780177020,9.0,9.5,9.0,9.5,8.5,9.5,9.0,10.0,9.0,9.5
3780256002,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.5
3780256004,9.0,9.5,9.0,10.0,8.5,9.0,9.5,10.0,9.0,10.0
3780256008,9.0,8.0,9.0,9.5,9.0,8.0,9.5,8.0,9.0,8.0
3780256010,9.0,8.0,9.0,9.5,9.0,8.0,9.5,9.0,9.0,8.0
3780256012,9.0,8.5,9.0,9.0,9.0,8.0,9.5,9.5,9.0,9.5
3780256014,9.0,9.5,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.5
3780256017,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.5
3780256018,9.0,9.5,9.0,10.0,8.0,9.5,9.5,9.5,9.0,9.0
3780256022,9.0,9.0,9.0,9.0,8.0,9.5,8.5,9.0,9.0,9.5
3780779007,8.5,7.0,9.0,8.5,8.0,7.0,8.5,7.0,8.0,7.0
3781255002,8.0,8.5,9.0,9.5,5.5,8.5,9.0,8.5,8.5,9.5
3781255004,8.0,9.0,9.0,9.0,6.0,9.0,9.0,10.0,9.0,10.0
3781255008,8.5,9.5,9.0,9.0,7.0,9.5,9.0,9.5,9.0,9.5
3781255018,8.0,9.0,9.0,9.5,6.0,8.5,9.0,9.5,8.5,9.5
3781255021,8.0,9.5,9.0,9.5,6.0,9.0,9.0,10.0,8.5,9.5
3781255030,8.0,9.5,9.0,9.5,6.5,9.0,9.0,9.5,8.5,10.0
3781255033,8.5,9.5,9.0,9.5,6.5,9.5,9.0,10.0,9.0,10.0
3781255039,8.0,9.5,9.0,10.0,6.0,9.5,9.0,9.5,8.5,9.5
3781255045,8.0,8.0,9.0,9.0,7.0,7.0,8.0,9.5,8.0,9.0
3781350003,8.5,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.5,8.0
3781350022,9.0,9.0,9.0,9.5,9.0,8.5,9.0,9.0,9.0,10.0
3781350024,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3781365001,9.0,8.5,9.0,8.5,8.5,8.5,9.0,9.0,9.0,9.0
3781365004,9.0,8.5,9.0,8.5,8.5,8.0,8.5,8.5,9.0,9.0
3781365007,9.0,9.0,9.0,9.0,8.5,8.5,9.0,9.5,9.0,9.5
3781365008,9.0,8.5,9.0,8.5,8.0,9.0,9.0,8.0,9.0,9.0
3781365017,9.0,9.0,9.0,8.5,8.5,9.5,9.0,9.0,9.0,9.5
3781365022,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3781365023,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.5,9.0,9.5
3781365027,9.0,8.5,9.0,8.5,8.5,9.0,9.0,8.5,9.0,9.0
3781365030,9.0,9.0,9.0,8.5,8.5,9.5,9.0,10.0,9.0,9.5
3781365032,9.0,8.5,9.0,8.5,8.5,8.5,9.0,8.0,9.0,9.0
3781365033,9.0,8.5,9.0,8.5,8.5,9.5,9.0,8.0,9.0,9.0
3781365034,9.0,8.5,9.0,8.5,8.0,9.0,9.0,8.5,9.0,9.5
3781365036,9.0,8.5,9.0,8.5,8.0,9.5,9.0,8.0,9.0,9.5
3781365037,9.0,7.5,9.0,8.5,8.0,6.5,9.0,9.0,9.0,9.0
3781365039,9.0,7.5,9.0,8.5,8.0,8.5,9.0,7.5,9.0,7.5
3781365040,9.0,7.5,9.0,8.5,8.5,8.0,9.0,6.5,9.0,8.5
3781365041,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3781365043,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3781365044,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3781365045,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3781365048,9.0,9.5,9.0,9.5,9.0,9.5,9.0,10.0,9.0,10.0
3781365058,9.0,8.5,9.0,8.5,8.5,8.5,9.0,9.0,9.0,9.0
3781365061,9.0,8.5,9.0,8.5,8.5,9.0,9.0,8.5,9.0,9.5
3781365062,9.0,8.5,9.0,8.5,8.0,8.5,9.0,8.5,9.0,9.0
3781365063,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,9.0
3781365067,9.0,9.0,9.0,9.0,8.5,8.5,9.0,9.5,9.0,9.5
3781365073,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.5,9.0,9.5
3781365074,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.5,9.0,9.5
3781365075,9.0,8.5,9.0,8.5,8.0,8.5,9.0,8.0,9.0,8.5
3781365076,9.0,8.5,9.0,9.0,8.5,8.5,9.0,9.0,9.0,8.5
3781365086,8.5,8.0,9.0,9.5,8.0,7.5,8.0,8.0,8.5,8.0
3781365090,9.0,8.5,9.0,9.5,8.0,8.5,8.5,8.5,9.0,8.5
3781365092,9.0,8.5,9.0,9.0,8.0,8.5,8.5,8.5,9.0,8.0
3781365093,8.5,8.0,9.0,8.5,8.0,8.0,8.0,7.5,8.5,8.0
3781365106,9.0,5.5,9.0,9.0,8.0,4.5,9.0,6.0,8.5,6.0
3781365114,8.5,8.0,9.0,9.5,8.0,8.5,8.5,7.5,8.0,8.5
3781365116,8.0,8.0,9.0,9.5,8.0,8.0,8.0,7.5,8.0,8.0
3781365119,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,9.0,9.0
3781365133,8.5,7.5,9.0,8.5,7.5,8.0,8.5,6.5,8.5,8.5
3781365136,8.5,8.5,9.0,9.0,7.5,8.5,8.5,8.5,8.5,8.5
3781365138,8.5,8.0,9.0,9.0,7.5,8.5,8.5,7.0,8.5,8.0
3781365143,8.5,9.0,9.0,9.5,8.0,9.0,8.0,8.5,8.5,9.5
3781365146,8.5,8.5,9.0,9.0,8.0,8.0,8.0,9.0,8.5,8.5
3781365148,8.0,8.5,9.0,8.5,7.5,8.0,8.0,8.5,8.5,8.5
3781365150,8.0,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.0,9.0
3781365151,8.0,8.5,9.0,9.0,7.5,8.5,8.0,8.5,8.5,8.5
3781365157,8.5,8.0,9.0,8.5,8.0,7.5,8.5,8.5,8.5,9.0
3781365160,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.5,9.0
3781365161,8.0,9.0,9.0,9.0,7.5,8.5,8.0,9.0,8.5,9.5
3781365168,8.5,8.5,9.0,9.5,8.0,8.5,8.0,8.5,8.5,8.0
3781365171,8.5,8.5,9.0,9.0,8.0,8.0,8.5,9.0,8.5,9.0
3781365180,8.5,7.5,9.0,9.5,8.0,8.0,8.5,7.0,8.5,8.0
3781365185,8.5,4.0,9.0,9.5,8.0,3.5,8.5,4.0,8.0,4.5
3781365192,9.0,9.5,9.5,9.5,8.0,9.5,9.5,10.0,9.0,9.5
3781365193,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365197,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365200,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.5,9.0,9.5
3781365206,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365211,9.0,10.0,9.0,10.0,8.0,9.5,9.5,10.0,9.0,10.0
3781365212,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365217,9.0,9.5,9.0,9.5,7.5,9.5,9.0,9.5,9.0,9.5
3781365221,9.0,10.0,9.0,9.5,7.5,10.0,9.5,10.0,9.0,10.0
3781365234,9.0,9.0,9.0,8.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365235,9.0,9.5,9.0,8.5,8.0,9.5,9.0,9.5,9.0,9.5
3781365238,9.0,9.5,9.0,9.0,8.0,10.0,9.0,9.5,9.0,9.5
3781365241,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.0,9.0,9.0
3781365242,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.5,9.0,9.5
3781365247,9.0,10.0,9.5,9.5,8.0,10.0,9.0,10.0,9.0,10.0
3781365248,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365249,9.0,9.5,9.5,9.5,8.0,10.0,9.5,10.0,9.0,9.5
3781365251,9.0,9.5,9.5,9.5,8.0,9.5,9.5,10.0,9.0,9.5
3781365255,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365256,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3781365260,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3781365264,9.0,9.5,9.5,9.5,8.0,10.0,9.0,10.0,9.0,9.5
3781365266,9.0,9.5,9.5,9.5,8.0,9.5,9.0,10.0,9.0,9.5
3781365267,9.0,9.0,9.5,9.0,8.0,8.5,9.0,9.5,9.0,9.5
3781365268,9.0,9.5,9.5,9.5,8.0,9.5,9.0,10.0,9.0,9.5
3781365274,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.5,9.0,9.0
3781365280,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.5,9.0,9.0
3781365284,9.0,9.0,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.0
3781365286,9.0,9.5,9.0,9.5,9.0,10.0,9.5,10.0,9.0,9.5
3781365300,9.0,9.5,9.5,9.0,8.0,9.5,9.5,9.5,9.0,9.5
3781365304,9.0,9.5,9.0,9.0,8.0,9.5,9.0,10.0,9.0,9.5
3781365305,9.0,9.5,9.0,9.5,8.0,9.5,9.0,10.0,9.0,9.5
3781365314,9.0,8.5,9.0,8.5,8.5,8.5,8.5,8.5,9.0,9.0
3781365316,9.0,8.5,9.0,8.5,8.5,8.5,8.5,8.5,9.0,9.0
3781365318,9.0,9.0,9.0,8.5,8.5,9.0,8.5,9.0,9.0,9.5
3781365321,9.0,8.5,9.0,8.5,9.0,9.0,9.0,8.0,9.0,9.0
3781365330,9.0,9.0,9.0,9.0,8.5,9.0,8.5,8.5,8.5,9.0
3781365337,9.0,8.5,9.0,8.5,8.5,8.5,8.5,9.0,8.5,9.0
3781365343,8.5,8.0,9.0,8.5,8.0,8.0,8.5,8.5,8.5,8.0
3781365346,8.5,8.0,9.0,9.0,8.0,8.0,8.5,7.5,8.5,8.5
3781365347,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.0,8.5,8.5
3781365350,8.5,8.5,9.0,8.5,8.0,8.5,8.5,8.5,8.5,9.0
3781365363,8.5,8.5,9.0,8.5,8.0,8.5,8.5,8.0,8.5,8.5
3781365365,8.5,8.0,9.0,8.5,8.0,8.0,8.5,7.5,8.5,8.5
3781365366,8.5,8.0,9.0,8.5,8.0,8.0,8.5,7.5,8.5,8.0
3781365372,8.5,8.0,9.0,8.5,8.0,8.5,8.5,7.5,8.5,8.5
3781365373,8.5,8.5,9.0,8.5,8.0,8.5,8.5,8.0,8.5,9.0
3781365381,9.0,8.5,9.0,8.5,8.5,8.5,9.0,9.0,9.0,8.5
3781365383,9.0,8.5,9.0,8.5,8.5,9.0,9.0,8.5,9.0,9.0
3782139002,9.0,9.5,9.0,9.5,8.5,10.0,9.0,9.5,9.0,9.5
3782139009,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.5
3782139011,9.0,9.5,9.0,9.5,8.0,10.0,9.0,9.5,9.0,9.5
3782139014,9.0,10.0,9.0,10.0,8.0,9.5,9.5,10.0,9.0,10.0
3782139015,8.5,9.5,9.0,9.5,8.0,9.5,8.5,9.5,8.5,9.5
3782139028,9.0,9.5,9.5,10.0,8.0,10.0,9.5,9.5,9.0,9.0
3782139029,9.0,9.5,9.5,10.0,8.0,9.5,9.5,10.0,9.0,9.5
3782139031,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3782139034,9.0,9.0,9.0,9.0,8.0,10.0,9.5,9.5,9.0,9.0
3782139035,9.0,9.0,9.0,9.0,8.0,9.5,9.5,9.0,9.0,9.0
3782139037,9.0,9.0,9.0,9.0,8.5,9.5,9.0,9.0,9.0,9.5
3782139040,9.0,9.0,9.0,8.5,8.5,9.5,9.0,9.0,9.0,9.5
3782139046,9.0,8.5,9.0,10.0,7.5,9.5,9.5,9.5,9.0,8.0
3782268002,9.0,9.5,9.0,9.5,8.0,10.0,9.5,10.0,9.0,9.0
3782268010,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,9.5
3782268016,9.0,10.0,9.0,10.0,8.5,10.0,9.0,10.0,9.0,9.5
3782547003,8.0,7.5,9.0,8.5,6.0,6.5,9.0,9.5,8.5,9.5
3782547012,8.0,8.5,9.0,9.0,7.5,8.5,8.0,8.5,8.0,8.5
3782547013,8.0,8.0,9.0,9.0,7.0,8.0,8.0,8.5,9.0,7.5
3782547014,8.0,8.0,9.0,9.0,7.0,8.0,8.0,8.0,9.0,7.5
3782547017,8.0,8.5,9.0,9.0,7.0,8.5,8.0,8.5,8.5,8.5
3782548001,8.5,8.5,9.0,9.0,7.5,8.0,8.5,9.5,8.5,9.0
3782548004,8.5,7.5,9.0,9.0,6.5,6.5,9.0,9.5,9.0,9.0
3782548007,8.0,8.5,9.0,9.0,6.5,8.0,9.0,9.5,8.5,9.0
3782759009,9.0,9.5,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.5
3782759010,9.0,9.0,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.0
3782759014,9.0,9.0,9.0,9.0,9.0,8.5,9.5,9.5,9.0,9.0
3782759015,9.0,9.0,9.0,8.5,9.0,9.0,9.5,9.5,9.0,9.0
3782759019,9.0,9.5,9.5,10.0,8.5,9.0,9.0,9.5,9.0,9.5
3782759021,9.0,9.5,9.5,10.0,8.5,9.5,9.5,9.5,9.0,9.0
3782759023,9.0,9.5,9.5,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3782759024,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.0
3782759026,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,9.5
3782759027,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.5
3782759029,9.0,9.5,9.5,9.5,8.5,9.5,9.5,10.0,9.0,9.5
3782759030,9.0,9.5,9.5,9.5,8.5,9.0,9.0,9.5,9.0,9.5
3782759033,9.0,8.5,9.0,9.5,8.5,8.0,9.0,9.0,9.0,8.5
3782759041,9.0,9.0,9.5,9.5,8.0,9.0,9.0,9.5,9.0,9.0
3782895001,9.0,8.5,9.0,8.5,8.5,10.0,9.5,8.5,9.0,9.5
3782895002,9.0,8.5,9.0,8.5,8.5,9.0,9.5,9.5,9.0,8.0
3782895010,9.0,8.5,9.0,8.5,8.5,8.5,9.0,9.0,8.0,9.5
3782895015,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3782895016,8.5,8.5,9.0,8.5,8.0,8.5,8.5,8.5,8.5,8.5
3782895019,8.5,9.5,9.0,9.5,8.0,9.5,8.5,9.0,8.5,10.0
3782895022,9.0,8.5,9.0,9.0,7.5,8.5,9.5,9.0,9.0,8.5
3782895024,9.0,9.5,9.0,9.0,8.0,9.5,9.0,10.0,9.0,10.0
3782895030,9.0,9.5,9.0,9.5,8.0,9.5,9.5,10.0,9.0,9.5
3782895033,9.0,9.5,9.0,9.5,8.0,9.0,9.5,10.0,9.0,10.0
3782895039,9.0,9.5,9.5,9.5,7.5,9.5,9.5,10.0,9.0,9.5
3782895044,9.0,9.5,9.5,9.5,8.0,9.0,9.5,9.5,9.0,9.5
3782895047,9.0,9.5,9.5,9.5,8.0,9.5,9.0,10.0,9.0,9.5
3783187003,9.0,8.0,9.0,9.5,9.0,7.0,9.0,9.5,9.0,8.0
3783187007,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,8.5
3783187008,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.0,9.0,8.0
3783187016,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0
3783187017,9.0,8.5,9.0,8.5,8.5,9.0,9.0,9.0,9.0,8.5
3783187018,9.0,9.5,9.0,9.5,8.0,9.5,9.5,10.0,9.0,9.0
3783187019,9.0,9.0,9.0,9.0,8.0,9.0,9.5,9.5,9.0,9.0
3783187020,9.0,9.5,9.5,9.0,8.0,9.5,9.5,9.5,9.0,9.5
3783187022,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.5,9.0,9.0
3783187025,9.0,9.0,9.5,9.5,8.5,9.0,9.5,9.5,9.0,9.0
3783187026,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.5,9.0,9.0
3783187030,9.0,8.5,9.0,9.0,8.0,8.5,9.5,9.5,9.0,8.5
3783187032,9.0,9.0,9.5,9.0,8.0,8.5,9.5,9.5,9.0,9.0
3783187034,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,9.0,9.0
3783187036,9.0,9.5,9.5,9.5,7.5,9.5,9.0,10.0,9.0,9.0
3783187038,9.0,9.5,9.5,9.5,8.0,9.0,9.0,9.5,9.0,9.5
3783187039,9.0,9.0,9.5,9.5,8.5,9.0,9.5,9.5,9.0,9.0
3783187040,9.0,9.0,9.5,9.0,8.0,8.5,9.5,9.5,9.0,9.0
3783187041,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.5,9.0,9.5
3783187042,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.5,9.0,9.0
3783187047,9.0,9.0,9.5,9.5,8.0,9.0,9.5,9.0,9.0,9.0
3783187048,9.0,9.5,9.5,8.5,8.0,9.0,9.5,9.5,9.0,9.5
3783187051,9.0,9.5,9.5,10.0,8.0,9.0,9.5,9.5,9.0,9.5
3783187052,9.0,9.0,9.5,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3783187053,9.0,9.0,9.5,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3783187054,9.0,8.5,9.0,8.5,8.0,8.5,9.0,8.5,9.0,9.0
3783187058,9.0,9.0,9.0,9.5,8.5,9.0,9.0,8.5,9.0,9.0
3783187063,9.0,9.0,9.5,9.0,8.0,9.5,9.5,9.0,9.0,9.0
3783187069,9.0,9.5,9.0,9.5,7.5,9.5,9.0,9.5,9.0,9.5
3784730001,8.5,9.0,9.0,9.0,8.0,9.0,8.0,8.5,8.5,9.0
3787269001,9.0,9.5,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.5
3787269007,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3787269008,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3787269013,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,8.5,9.5
3787269014,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3787269020,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.0,9.5
3787269022,9.0,8.5,9.0,8.5,7.5,8.5,9.0,9.0,9.0,9.5
3787900007,8.5,8.5,9.0,9.5,8.0,8.5,8.5,8.5,8.0,8.5
3787900008,8.5,8.5,9.0,10.0,8.0,8.5,8.5,8.5,8.5,9.0
3787900009,9.0,7.0,9.0,9.5,8.0,6.0,9.0,7.0,8.5,7.5
3787900012,8.5,8.0,9.0,9.5,8.0,8.0,8.5,7.5,8.5,8.0
3787900014,8.5,7.0,9.0,9.5,8.0,6.0,8.5,8.5,8.5,7.5
3787900018,8.5,7.5,9.0,10.0,8.0,7.5,8.5,7.5,8.5,7.5
3787900019,8.5,9.0,9.0,9.5,8.0,9.0,8.5,9.0,8.5,9.0
3787900022,9.0,8.5,9.0,9.5,8.0,8.5,8.5,8.5,9.0,9.0
3787900024,8.5,8.0,9.0,9.5,8.0,8.0,8.5,7.5,8.5,9.0
3787900025,8.5,7.5,9.0,9.0,8.0,8.0,8.5,6.5,8.5,7.5
3787900026,8.5,6.0,9.0,9.5,8.0,6.0,8.5,6.0,8.5,6.0
3787900028,9.0,8.0,9.0,9.5,8.5,7.5,8.5,8.5,8.5,8.5
3787900030,8.5,7.5,9.0,9.0,8.0,8.0,8.5,6.5,8.5,7.5
3787900035,8.5,9.0,9.0,9.5,8.0,9.0,8.5,9.0,8.5,9.5
3787900038,9.0,7.5,9.0,8.5,8.0,7.5,8.5,7.5,9.0,7.5
3787900043,8.5,8.5,9.0,9.5,8.0,8.0,8.5,9.0,8.5,8.5
3787900046,8.5,9.0,9.0,9.0,8.0,8.5,8.5,9.0,8.5,9.0
3787900048,8.5,7.0,9.0,9.0,8.0,6.5,8.5,7.0,8.0,7.0
3787900049,8.5,9.0,9.0,9.5,8.0,9.0,8.5,8.5,8.5,9.0
3787900051,8.5,8.5,9.0,9.5,8.0,8.5,8.5,8.5,8.0,9.0
3787900056,8.5,8.5,9.0,9.0,8.0,8.0,8.5,8.5,8.0,9.0
3787900057,8.5,9.0,9.0,9.0,8.0,9.5,8.5,9.0,8.5,9.5
3787900058,8.5,9.5,9.0,9.5,8.0,9.0,8.5,9.5,8.5,9.5
3787900060,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.5
3787900066,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.0,9.5
3787900072,8.5,8.5,9.0,9.5,8.0,8.5,8.5,8.5,8.5,9.5
3787900073,8.5,9.0,9.0,9.5,8.0,9.0,8.5,8.5,8.0,9.5
3787900076,8.5,9.5,9.0,9.5,8.0,9.5,8.5,9.0,8.5,9.5
3788404001,8.0,4.5,9.0,9.0,6.0,3.5,9.0,6.0,8.0,6.0
3788404003,8.5,6.0,9.0,9.5,8.0,5.5,8.5,6.5,8.5,6.5
3788404007,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.5
3788404014,9.0,8.5,9.0,9.0,8.5,8.5,9.0,9.0,8.5,8.0
3788991007,8.5,8.5,9.0,8.5,7.0,8.5,9.0,9.0,9.0,8.5
3788991008,8.5,5.5,9.0,9.5,8.0,4.5,8.0,7.5,8.5,8.0
3788991010,8.0,4.5,9.0,9.0,8.0,3.5,8.0,4.5,8.0,5.0
3788991015,8.0,8.5,9.0,9.5,6.0,8.0,9.0,9.5,9.0,9.0
3788991016,8.0,6.5,9.0,9.5,8.0,6.5,8.0,6.5,8.0,7.5
3788991018,8.5,6.0,9.0,9.5,8.0,5.0,8.0,7.5,8.5,7.5
3788991023,8.0,7.5,9.0,8.5,8.0,7.5,8.0,7.0,8.0,8.0
3788991025,9.0,8.0,9.0,8.5,9.0,8.5,9.0,8.5,8.5,7.5
3789366002,8.5,9.0,9.0,9.0,7.0,9.0,9.0,9.5,9.0,9.5
3789366004,8.5,9.5,9.0,9.5,8.0,9.5,8.5,9.0,8.5,9.5
3789366006,8.5,9.5,9.0,9.5,8.0,9.5,8.5,9.5,8.5,9.5
3789366009,9.0,9.0,9.5,9.5,8.0,9.0,9.5,9.0,9.0,9.5
3789366010,9.0,9.5,9.5,10.0,8.0,9.0,9.5,10.0,9.0,10.0
3789366014,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3789366019,9.0,9.5,9.0,9.5,8.0,9.0,9.0,9.5,9.0,9.5
3789366020,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3789366021,9.0,9.5,9.0,10.0,8.0,9.5,9.5,9.5,9.0,9.5
3789366023,9.0,9.5,9.0,9.5,8.0,9.5,9.0,9.5,9.0,9.5
3789366024,9.0,9.5,9.0,10.0,8.0,9.0,9.0,9.5,9.0,9.5
3789366025,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.0,9.0,9.5
3789366028,9.0,9.0,9.5,9.5,7.5,9.0,9.5,9.0,9.0,9.0
3789366029,9.0,9.5,9.5,9.5,7.0,9.5,9.5,9.0,9.0,9.5
3789366039,9.0,9.0,9.0,9.0,8.0,9.5,9.5,9.5,9.0,9.0
3789366040,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.0,9.0,9.0
3789366042,9.0,8.5,9.0,10.0,8.0,8.0,9.5,10.0,9.0,10.0
3789366043,9.0,9.0,9.0,10.0,8.0,9.0,9.5,9.5,9.0,9.0
3789366054,9.0,9.5,9.5,9.5,8.0,9.5,9.0,9.5,9.0,9.5
3789366056,9.0,9.5,9.5,9.5,8.0,9.5,9.0,9.5,9.0,9.5
3789366059,9.0,9.5,9.0,10.0,8.0,9.0,9.5,9.5,9.0,9.5
3789366060,9.0,9.5,9.0,9.5,8.0,9.0,9.5,9.5,9.0,9.5
3789366066,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3789366067,9.0,9.0,9.0,9.5,9.0,9.0,9.5,9.0,9.0,9.5
3789366068,9.0,9.5,9.0,10.0,8.5,9.5,9.5,9.5,9.0,9.5
3789366072,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3789366076,9.0,9.5,9.0,9.5,8.0,9.0,9.5,9.5,9.0,9.5
3789366079,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3789366082,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.5,9.0,9.5
3789366083,9.0,9.5,9.0,9.5,8.5,9.0,9.5,10.0,9.0,9.5
3789366088,9.0,10.0,9.5,10.0,8.0,9.5,9.5,10.0,9.0,10.0
3789366092,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.5,9.0,9.5
3789366093,9.0,9.5,9.0,9.5,8.0,9.0,9.5,9.5,9.0,9.5
3789366094,9.0,10.0,9.0,10.0,8.0,9.5,9.5,10.0,9.0,10.0
3789366095,9.0,9.0,9.0,9.5,8.0,8.5,9.5,10.0,9.0,9.0
3791863001,8.0,9.0,9.0,9.5,7.5,8.5,8.0,9.0,8.5,9.5
